ID,Raca,Breed Size,Sexo,Idade,Spay/Neuter Status,Nivel_Atividade_Pet,Dieta_Atual,Marca_Racao,Other Pets in Household,Medicamentos,Convulsoes,Horas_Sono,Tempo_Brincadeira_Horas,Nivel_Atividade_Dono,Visitas_Anuais_Veterinario,Average Temperature (F),Synthetic,Status_Saude,peso_kg,caminhada_diaria_km,porte_animal,calorias_diarias_RER
1728,14,1,0,3.0,2,0,3,3,0,1,0,13.0,1.0,1,0.0,45.0,0,0,27.67,4.83,0,844.51
1729,13,1,1,7.0,1,3,3,5,1,0,0,11.0,1.0,0,1.0,67.0,0,1,27.22,3.22,0,834.19
1730,11,2,1,11.0,0,0,2,4,0,0,0,10.0,1.0,2,0.0,,0,0,22.23,3.22,1,716.64
1731,14,1,1,4.0,1,3,2,4,0,1,0,11.0,0.0,1,4.0,50.0,0,1,23.13,3.22,1,738.29
1732,14,1,1,5.0,0,0,2,5,1,0,0,12.0,3.0,0,1.0,62.0,0,1,23.59,4.83,1,749.28
1733,0,1,0,6.0,2,3,3,1,1,1,0,11.0,1.0,3,2.0,46.0,0,1,23.59,1.61,1,749.28
1734,3,1,0,1.0,0,0,1,0,0,1,0,12.0,1.0,1,2.0,74.0,0,1,20.87,3.22,1,683.5
1735,9,0,0,7.0,0,0,0,7,0,1,1,12.0,0.0,3,2.0,43.0,0,1,30.39,4.83,0,906.04
1736,5,2,1,12.0,1,3,3,0,1,1,0,12.0,2.0,2,2.0,62.0,0,0,9.98,4.83,2,393.05
1737,11,3,0,7.0,0,0,1,7,1,1,0,12.0,1.0,1,4.0,81.0,1,1,22.68,3.22,1,727.5
1738,2,1,1,11.0,2,0,3,4,1,0,0,11.0,3.0,2,2.0,,0,1,19.05,4.83,1,638.29
1739,7,0,1,6.0,1,0,3,5,1,0,0,10.0,0.0,1,1.0,68.0,0,1,25.85,3.22,0,802.5
1740,0,1,0,11.0,1,0,2,2,1,1,0,11.0,1.0,3,1.0,61.0,0,0,22.68,6.44,1,727.5
1741,11,2,1,2.0,1,2,2,4,1,0,0,9.0,1.0,1,0.0,63.0,0,1,17.24,3.22,1,592.24
1742,15,2,1,7.0,2,0,0,7,0,1,0,12.0,2.0,2,1.0,64.0,0,1,19.96,0.0,1,661.03
1743,4,2,1,1.0,2,0,3,2,0,0,0,13.0,1.0,2,0.0,50.0,0,0,18.6,6.44,1,626.95
1744,12,0,1,13.0,0,1,1,4,1,0,0,8.0,2.0,3,2.0,78.0,0,1,14.51,0.0,1,520.41
1745,4,2,0,13.0,0,2,1,1,0,0,0,9.0,1.0,3,2.0,53.0,0,1,22.68,3.22,1,727.5
1746,4,2,0,5.0,1,0,1,3,0,0,0,14.0,4.0,1,4.0,80.0,0,1,30.39,6.44,0,906.04
1747,13,1,1,4.0,2,3,0,7,0,0,1,12.0,2.0,3,3.0,40.0,0,1,18.14,3.22,1,615.28
1748,8,0,1,10.0,1,2,1,5,1,0,0,12.0,2.0,0,0.0,50.0,0,1,19.05,4.83,1,638.29
1749,6,0,0,10.0,0,0,0,7,1,0,0,14.0,2.0,3,2.0,39.0,0,1,33.57,1.61,0,976.25
1750,2,1,0,13.0,0,0,0,7,0,1,0,13.0,1.0,1,2.0,64.0,0,1,19.96,8.05,1,661.03
1751,6,0,0,7.0,1,2,1,6,1,1,0,10.0,3.0,2,4.0,65.0,0,1,14.06,4.83,1,508.26
1752,3,1,1,6.0,1,0,3,6,1,1,0,12.0,1.0,3,2.0,62.0,0,1,25.4,4.83,0,792.0
1753,0,1,1,5.0,1,0,1,5,1,1,0,11.0,2.0,3,2.0,49.0,0,1,4.54,4.83,2,217.72
1754,1,2,1,4.0,0,1,3,1,0,0,0,10.0,1.0,3,1.0,59.0,0,1,22.23,0.0,1,716.64
1755,12,0,0,13.0,1,0,3,6,2,0,0,8.0,1.0,3,1.0,38.0,0,1,22.68,4.83,1,727.5
1756,12,0,0,3.0,1,0,0,7,0,0,0,12.0,0.0,2,0.0,54.0,0,1,20.87,4.83,1,683.5
1757,9,0,0,8.0,0,0,3,1,0,0,0,13.0,1.0,2,0.0,38.0,0,1,29.94,6.44,0,895.96
1758,15,2,1,10.0,0,3,1,1,0,1,0,10.0,0.0,2,0.0,61.0,1,1,33.57,3.22,0,976.25
1759,8,0,1,7.0,1,0,1,3,2,1,0,10.0,3.0,1,1.0,55.0,0,1,18.6,1.61,1,626.95
1760,1,2,0,1.0,2,0,2,4,0,0,0,14.0,0.0,0,2.0,94.0,0,0,21.77,4.83,1,705.49
1761,7,0,0,10.0,2,0,1,3,1,1,0,11.0,2.0,3,3.0,,0,1,41.73,0.0,0,1149.3
1762,10,3,1,1.0,1,2,3,5,0,0,0,13.0,3.0,3,3.0,67.0,0,1,29.03,4.83,0,875.45
1763,8,0,0,12.0,1,1,2,8,1,0,1,13.0,1.0,3,2.0,78.0,0,0,33.57,3.22,0,976.25
1764,6,0,0,3.0,2,1,1,3,0,0,0,11.0,1.0,3,2.0,89.0,0,1,27.22,4.83,0,834.19
1765,10,0,1,2.0,2,2,3,5,1,0,0,11.0,1.0,3,3.0,82.0,0,1,31.75,3.22,0,936.28
1766,6,0,0,6.0,0,3,3,6,0,0,0,10.0,1.0,1,2.0,68.0,0,1,21.77,1.61,1,705.49
1767,9,0,1,12.0,0,2,1,5,0,0,0,11.0,1.0,2,1.0,42.0,0,0,8.16,4.83,2,337.96
1768,0,1,0,3.0,0,1,1,5,1,1,1,11.0,1.0,0,1.0,72.0,0,1,31.3,6.44,0,926.31
1769,12,0,1,3.0,2,1,1,1,0,0,0,13.0,2.0,2,0.0,75.0,0,1,27.22,3.22,0,834.19
1770,14,1,0,6.0,0,0,0,7,0,1,0,9.0,0.0,3,0.0,58.0,0,1,27.67,3.22,0,844.51
1771,2,1,0,10.0,0,0,0,7,1,1,0,11.0,2.0,3,1.0,65.0,0,1,11.79,1.61,1,445.38
1772,10,0,1,8.0,0,0,2,3,0,1,0,10.0,2.0,0,1.0,45.0,0,1,26.76,3.22,0,823.59
1773,15,2,1,6.0,2,0,2,0,1,0,0,12.0,1.0,0,2.0,43.0,0,1,21.77,4.83,1,705.49
1774,12,0,1,11.0,2,1,1,7,1,0,0,12.0,2.0,3,1.0,,0,1,35.83,3.22,0,1025.14
1775,4,2,0,4.0,2,2,1,3,0,0,0,14.0,2.0,2,3.0,77.0,0,1,28.12,6.44,0,854.79
1776,14,1,0,5.0,0,1,2,1,0,0,0,12.0,2.0,3,0.0,72.0,0,1,21.77,4.83,1,705.49
1777,15,2,1,5.0,1,1,0,7,1,0,0,12.0,3.0,3,1.0,39.0,0,1,19.5,3.22,1,649.57
1778,1,2,1,7.0,0,0,3,1,1,1,0,12.0,1.0,3,1.0,70.0,0,1,30.39,4.83,0,906.04
1779,13,2,0,1.0,0,2,0,7,0,1,0,12.0,2.0,2,1.0,43.0,0,1,19.05,6.44,1,638.29
1780,5,2,0,13.0,2,0,2,4,1,1,0,10.0,1.0,3,1.0,,0,0,35.38,1.61,0,1015.47
1781,8,0,0,12.0,0,0,1,8,1,1,0,12.0,2.0,3,1.0,71.0,0,1,17.69,3.22,1,603.8
1782,7,0,0,1.0,1,0,0,7,0,0,0,12.0,0.0,0,0.0,,0,1,18.14,8.05,1,615.28
1783,6,0,0,10.0,1,0,3,0,1,0,0,13.0,2.0,3,2.0,71.0,0,1,22.68,3.22,1,727.5
1784,3,1,0,7.0,0,2,1,5,0,1,0,10.0,0.0,2,2.0,65.0,0,0,8.62,4.83,2,352.15
1785,6,0,0,10.0,1,0,3,0,0,0,0,11.0,1.0,2,2.0,37.0,0,1,32.21,3.22,0,946.44
1786,6,0,1,12.0,2,3,3,0,0,1,0,14.0,2.0,0,1.0,99.0,0,1,34.02,1.61,0,986.05
1787,0,1,1,5.0,2,2,2,0,0,1,0,9.0,1.0,1,3.0,64.0,0,0,25.85,1.61,0,802.5
1788,9,0,1,7.0,1,2,0,7,0,1,0,12.0,1.0,2,0.0,70.0,0,1,29.48,6.44,0,885.61
1789,2,1,1,10.0,0,2,0,7,1,0,0,12.0,1.0,0,2.0,86.0,0,1,31.3,6.44,0,926.31
1790,3,1,1,7.0,1,0,0,7,1,0,0,10.0,1.0,2,3.0,82.0,0,1,25.85,3.22,0,802.5
1791,8,0,0,8.0,0,0,2,6,1,0,0,9.0,1.0,3,0.0,61.0,0,1,16.33,3.22,1,568.64
1792,14,1,1,11.0,2,2,3,5,0,1,0,10.0,2.0,3,3.0,64.0,0,0,25.85,4.83,0,802.5
1793,11,2,0,3.0,0,0,0,7,0,0,0,10.0,2.0,3,2.0,60.0,0,1,25.85,4.83,0,802.5
1794,9,0,0,3.0,0,2,2,6,0,1,0,13.0,1.0,3,3.0,30.0,0,0,36.74,1.61,0,1044.61
1795,14,1,0,11.0,2,3,2,8,0,1,0,11.0,2.0,0,0.0,82.0,0,0,30.84,4.83,0,916.08
1796,3,1,0,13.0,1,1,2,5,0,0,0,12.0,3.0,3,2.0,68.0,0,1,22.23,4.83,1,716.64
1797,10,0,1,5.0,1,3,3,8,1,0,0,12.0,1.0,1,3.0,65.0,0,1,28.58,8.05,0,865.26
1798,10,0,0,11.0,1,1,2,6,0,1,1,11.0,2.0,3,1.0,48.0,0,0,30.39,6.44,0,906.04
1799,9,0,0,3.0,1,0,3,0,0,1,0,12.0,0.0,3,0.0,100.0,0,0,21.77,1.61,1,705.49
1800,7,0,0,8.0,1,1,2,5,1,0,0,11.0,3.0,0,1.0,42.0,0,1,15.88,1.61,1,556.85
1801,15,2,1,1.0,1,1,0,7,1,0,0,12.0,1.0,2,1.0,72.0,0,1,25.85,3.22,0,802.5
1802,8,0,1,13.0,2,0,2,8,1,1,0,11.0,1.0,3,1.0,65.0,0,0,20.87,4.83,1,683.5
1803,12,0,0,10.0,1,1,0,7,1,1,0,13.0,3.0,1,1.0,56.0,0,0,23.59,8.05,1,749.28
1804,8,0,0,5.0,2,1,2,2,1,1,0,12.0,1.0,2,1.0,89.0,0,0,14.97,3.22,1,532.74
1805,5,2,1,6.0,0,3,2,8,1,0,0,11.0,1.0,3,1.0,66.0,0,1,16.33,3.22,1,568.64
1806,1,2,0,13.0,0,0,2,1,1,0,0,11.0,2.0,3,3.0,67.0,0,1,19.05,4.83,1,638.29
1807,14,1,0,4.0,1,0,3,7,1,0,0,11.0,1.0,3,3.0,45.0,0,1,34.47,4.83,0,995.82
1808,7,0,0,3.0,1,2,1,2,0,0,0,11.0,2.0,0,0.0,83.0,0,1,28.12,8.05,0,854.79
1809,11,2,0,10.0,1,0,2,5,2,0,0,12.0,2.0,3,2.0,38.0,0,1,15.42,3.22,1,544.7
1810,15,2,1,11.0,1,0,2,8,1,0,1,8.0,2.0,3,0.0,58.0,0,0,25.4,1.61,0,792.0
1811,5,2,1,4.0,1,1,0,7,0,1,0,9.0,1.0,0,0.0,31.0,0,1,24.04,3.22,1,759.97
1812,5,2,0,5.0,1,2,0,7,0,0,0,10.0,2.0,3,0.0,71.0,0,1,30.84,3.22,0,916.08
1813,13,1,0,1.0,1,3,1,8,0,1,0,10.0,3.0,3,4.0,41.0,0,1,19.05,6.44,1,638.29
1814,0,1,0,13.0,1,2,0,7,0,1,0,14.0,2.0,3,4.0,96.0,0,1,19.96,8.05,1,661.03
1815,15,2,0,1.0,0,2,3,4,1,1,0,12.0,0.0,1,1.0,35.0,0,0,24.95,1.61,1,781.45
1816,0,1,1,9.0,1,1,3,0,0,1,1,10.0,3.0,1,2.0,51.0,0,0,28.58,3.22,0,865.26
1817,2,1,1,2.0,2,2,2,4,0,1,0,12.0,1.0,3,2.0,50.0,0,0,33.57,6.44,0,976.25
1818,14,1,0,12.0,1,0,3,2,1,1,0,11.0,3.0,1,1.0,51.0,0,1,15.88,3.22,1,556.85
1819,9,0,0,2.0,1,0,3,2,1,0,0,12.0,1.0,3,1.0,92.0,1,1,21.77,0.0,1,705.49
1820,4,2,0,8.0,2,2,1,1,0,1,0,11.0,1.0,0,1.0,72.0,0,1,19.5,3.22,1,649.57
1821,15,2,0,2.0,2,1,3,0,0,0,0,12.0,2.0,3,4.0,58.0,0,1,20.41,3.22,1,672.17
1822,11,2,1,5.0,0,0,1,0,1,1,1,8.0,3.0,3,0.0,39.0,0,0,25.85,1.61,0,802.5
1823,4,2,0,10.0,1,0,3,8,0,0,0,8.0,2.0,3,3.0,86.0,0,1,23.59,3.22,1,749.28
1824,7,0,1,2.0,0,3,1,1,1,1,0,13.0,2.0,3,2.0,58.0,0,1,16.33,1.61,1,568.64
1825,4,2,1,2.0,1,3,0,7,1,0,0,10.0,0.0,0,4.0,82.0,0,1,30.39,3.22,0,906.04
1826,15,2,1,6.0,0,0,2,1,1,1,0,11.0,2.0,2,2.0,92.0,0,0,8.62,3.22,2,352.15
1827,12,0,0,8.0,1,0,3,1,1,1,0,11.0,1.0,3,4.0,91.0,0,1,13.61,0.0,1,496.01
1828,0,1,1,11.0,2,1,1,2,1,1,0,12.0,2.0,3,2.0,64.0,0,0,32.66,3.22,0,956.34
1829,3,1,1,5.0,2,3,3,5,1,1,0,13.0,1.0,0,0.0,71.0,0,0,14.51,4.83,1,520.41
1830,4,2,1,6.0,0,3,0,7,0,0,1,12.0,1.0,2,0.0,78.0,0,1,29.03,1.61,0,875.45
1831,1,2,0,11.0,1,0,1,3,0,1,0,9.0,0.0,0,3.0,40.0,0,1,14.97,1.61,1,532.74
1832,5,2,1,9.0,2,0,3,2,0,1,0,11.0,2.0,1,1.0,51.0,0,0,6.8,4.83,2,294.77
1833,10,0,0,4.0,2,3,3,3,0,1,0,11.0,1.0,0,2.0,53.0,0,1,15.88,3.22,1,556.85
1834,11,2,0,2.0,1,0,1,5,1,1,0,13.0,2.0,0,0.0,77.0,0,1,16.33,1.61,1,568.64
1835,0,1,1,12.0,1,0,2,7,0,1,0,10.0,2.0,1,2.0,59.0,0,1,19.5,3.22,1,649.57
1836,13,2,0,8.0,2,0,0,7,1,1,0,11.0,1.0,1,1.0,79.0,0,1,19.5,0.0,1,649.57
1837,3,1,0,13.0,1,0,0,7,0,1,0,13.0,3.0,3,1.0,62.0,0,1,24.95,4.83,1,781.45
1838,3,1,0,3.0,0,2,2,8,0,0,0,10.0,2.0,2,1.0,57.0,0,1,27.67,3.22,0,844.51
1839,0,1,1,4.0,1,2,1,4,1,0,0,10.0,1.0,2,2.0,57.0,0,1,30.39,3.22,0,906.04
1840,14,1,0,2.0,1,3,2,2,0,1,0,12.0,1.0,1,1.0,,0,1,20.41,8.05,1,672.17
1841,14,1,1,3.0,0,3,0,7,0,0,0,12.0,3.0,2,1.0,66.0,1,1,18.6,9.66,1,626.95
1842,3,1,1,10.0,2,0,2,3,0,0,0,10.0,3.0,3,1.0,40.0,0,0,29.94,6.44,0,895.96
1843,0,1,0,11.0,2,0,2,4,1,0,0,12.0,2.0,3,1.0,61.0,0,0,21.77,3.22,1,705.49
1844,8,0,1,5.0,2,2,2,3,1,0,0,10.0,3.0,2,1.0,55.0,0,1,24.95,4.83,1,781.45
1845,9,0,1,7.0,1,1,0,7,1,0,0,11.0,1.0,3,0.0,61.0,0,1,31.75,4.83,0,936.28
1846,10,0,1,12.0,0,0,3,2,1,1,0,12.0,2.0,1,0.0,52.0,0,0,19.5,3.22,1,649.57
1847,14,1,1,4.0,2,0,2,0,0,0,0,13.0,0.0,2,1.0,80.0,0,1,22.68,3.22,1,727.5
1848,5,2,0,2.0,1,0,2,4,0,1,0,8.0,1.0,3,1.0,60.0,0,1,26.76,1.61,0,823.59
1849,9,0,1,10.0,2,3,2,0,1,0,0,13.0,2.0,1,3.0,63.0,0,1,14.97,6.44,1,532.74
1850,12,0,0,12.0,1,3,0,7,0,1,0,10.0,1.0,3,3.0,74.0,0,1,24.04,4.83,1,759.97
1851,2,1,0,9.0,0,0,0,7,0,1,0,12.0,1.0,1,0.0,92.0,0,0,19.5,3.22,1,649.57
1852,5,2,0,13.0,0,1,2,3,2,0,0,12.0,2.0,2,1.0,45.0,0,1,21.77,0.0,1,705.49
1853,0,1,1,8.0,1,0,2,3,0,0,0,9.0,1.0,0,3.0,43.0,0,1,12.25,4.83,1,458.35
1854,0,1,0,9.0,0,0,3,8,0,0,0,8.0,2.0,0,0.0,73.0,0,0,15.42,3.22,1,544.7
1855,1,2,0,12.0,1,2,3,5,0,1,0,12.0,3.0,3,4.0,44.0,0,0,34.47,3.22,0,995.82
1856,3,1,0,1.0,2,0,3,1,2,0,0,10.0,3.0,3,2.0,63.0,0,1,19.96,8.05,1,661.03
1857,15,2,1,3.0,1,3,0,7,1,1,0,11.0,2.0,3,3.0,57.0,0,1,34.47,4.83,0,995.82
1858,9,0,1,3.0,1,0,1,0,1,0,0,8.0,1.0,0,3.0,62.0,0,1,10.43,6.44,1,406.27
1859,2,1,1,2.0,0,3,0,7,0,1,0,9.0,0.0,3,0.0,57.0,0,1,14.51,8.05,1,520.41
1860,0,1,1,12.0,1,3,1,2,0,1,0,13.0,0.0,3,0.0,62.0,1,1,17.24,4.83,1,592.24
1861,5,2,0,5.0,0,1,0,7,1,0,0,13.0,1.0,3,2.0,67.0,0,1,21.32,4.83,1,694.53
1862,15,2,1,11.0,0,0,3,4,1,0,0,11.0,3.0,1,1.0,83.0,0,1,22.68,0.0,1,727.5
1863,9,0,0,3.0,1,1,1,6,1,0,0,11.0,2.0,3,2.0,86.0,0,1,28.12,0.0,0,854.79
1864,9,0,0,8.0,0,0,1,3,0,0,0,8.0,2.0,2,1.0,75.0,0,1,29.03,1.61,0,875.45
1865,9,0,1,10.0,2,0,2,3,1,0,0,11.0,1.0,2,1.0,60.0,0,0,12.7,3.22,1,470.92
1866,3,1,1,10.0,0,0,2,7,1,1,0,12.0,1.0,2,4.0,52.0,0,1,25.4,1.61,0,792.0
1867,8,0,1,12.0,1,3,3,3,0,1,0,11.0,1.0,3,2.0,59.0,0,1,24.04,3.22,1,759.97
1868,11,2,1,2.0,1,2,3,4,1,0,0,11.0,1.0,1,3.0,64.0,0,1,25.4,3.22,0,792.0
1869,4,2,1,7.0,2,0,2,8,0,0,0,12.0,1.0,0,1.0,84.0,0,1,28.12,4.83,0,854.79
1870,1,2,1,2.0,1,2,2,4,1,0,0,12.0,0.0,1,3.0,57.0,0,1,31.3,6.44,0,926.31
1871,8,0,1,10.0,2,0,3,3,0,0,0,9.0,0.0,3,2.0,,0,1,26.31,6.44,0,813.18
1872,5,2,0,6.0,1,0,0,7,1,1,0,11.0,0.0,0,1.0,57.0,0,1,24.49,6.44,1,770.62
1873,7,3,0,10.0,0,2,1,0,0,1,0,11.0,2.0,0,3.0,80.0,0,0,4.54,4.83,2,217.72
1874,10,0,1,12.0,2,0,2,6,1,1,0,11.0,2.0,3,1.0,63.0,0,0,22.23,3.22,1,716.64
1875,2,1,1,2.0,1,0,3,8,0,0,0,11.0,3.0,3,0.0,,0,1,31.75,4.83,0,936.28
1876,12,0,1,7.0,0,0,1,3,1,1,0,10.0,1.0,1,1.0,92.0,0,1,24.04,8.05,1,759.97
1877,0,1,0,12.0,1,2,0,7,0,0,0,11.0,3.0,3,2.0,80.0,0,1,23.59,4.83,1,749.28
1878,14,1,1,3.0,2,2,3,3,1,0,0,8.0,2.0,1,2.0,67.0,0,1,13.15,3.22,1,483.38
1879,1,2,0,1.0,0,1,3,0,1,1,0,9.0,1.0,3,1.0,51.0,0,0,22.23,3.22,1,716.64
1880,12,0,0,6.0,0,3,3,1,0,1,1,10.0,2.0,0,2.0,61.0,0,1,21.77,6.44,1,705.49
1881,10,0,1,10.0,0,0,3,1,0,1,0,12.0,1.0,1,2.0,61.0,0,1,14.06,4.83,1,508.26
1882,2,1,1,13.0,0,1,0,7,1,0,0,10.0,1.0,1,1.0,69.0,0,1,18.6,6.44,1,626.95
1883,15,2,1,3.0,2,3,3,7,0,0,0,11.0,1.0,2,3.0,31.0,0,1,20.41,6.44,1,672.17
1884,14,1,0,13.0,2,2,0,7,0,1,0,11.0,2.0,3,1.0,57.0,0,0,7.26,4.83,2,309.6
1885,9,0,0,5.0,2,1,2,3,0,1,0,12.0,2.0,3,2.0,59.0,0,0,19.5,3.22,1,649.57
1886,4,2,1,12.0,1,1,0,7,0,0,0,10.0,1.0,1,1.0,44.0,0,1,25.4,4.83,0,792.0
1887,1,2,0,6.0,2,3,2,8,1,1,0,9.0,2.0,3,0.0,63.0,0,0,33.57,4.83,0,976.25
1888,8,0,0,4.0,1,2,0,7,1,0,0,11.0,0.0,0,1.0,57.0,0,1,25.85,1.61,0,802.5
1889,10,0,1,6.0,2,2,3,2,1,0,0,9.0,0.0,3,2.0,63.0,0,1,22.23,4.83,1,716.64
1890,7,0,0,8.0,1,3,1,1,1,0,0,12.0,3.0,2,0.0,60.0,0,1,24.04,4.83,1,759.97
1891,5,2,0,10.0,0,0,1,8,2,1,0,11.0,2.0,2,2.0,,0,1,28.12,4.83,0,854.79
1892,9,0,1,13.0,2,0,0,7,1,0,0,12.0,1.0,2,3.0,,0,1,24.95,1.61,1,781.45
1893,2,1,1,13.0,1,2,0,7,1,1,0,11.0,1.0,2,2.0,59.0,0,1,15.42,3.22,1,544.7
1894,12,0,0,11.0,0,2,1,4,0,0,0,11.0,0.0,3,0.0,81.0,0,1,23.59,3.22,1,749.28
1895,8,0,1,5.0,1,2,0,7,0,1,0,10.0,0.0,3,1.0,91.0,0,1,22.68,4.83,1,727.5
1896,4,2,0,1.0,2,3,3,3,1,0,0,11.0,1.0,3,3.0,60.0,0,1,24.49,4.83,1,770.62
1897,12,0,0,7.0,2,3,2,6,0,1,0,11.0,3.0,2,0.0,54.0,0,0,30.39,3.22,0,906.04
1898,10,0,1,6.0,1,0,1,1,1,0,0,12.0,1.0,3,0.0,82.0,0,1,22.68,0.0,1,727.5
1899,6,0,1,13.0,0,0,1,1,0,0,0,10.0,0.0,2,1.0,83.0,0,1,15.42,6.44,1,544.7
1900,10,0,1,5.0,2,3,0,7,0,1,0,11.0,1.0,3,0.0,30.0,0,1,24.04,6.44,1,759.97
1901,12,0,1,1.0,0,1,1,2,0,0,0,12.0,1.0,3,1.0,84.0,0,1,13.61,0.0,1,496.01
1902,2,1,0,3.0,1,3,3,5,1,1,0,10.0,1.0,3,1.0,54.0,0,1,18.6,4.83,1,626.95
1903,10,0,0,4.0,2,0,3,0,1,1,0,10.0,4.0,2,2.0,56.0,0,1,32.66,3.22,0,956.34
1904,15,2,0,2.0,2,3,3,0,1,0,0,13.0,2.0,0,2.0,67.0,0,1,9.07,4.83,2,365.85
1905,12,0,1,5.0,2,3,3,8,0,1,0,12.0,1.0,2,1.0,62.0,0,1,30.84,3.22,0,916.08
1906,14,1,1,2.0,0,0,1,4,0,0,0,13.0,1.0,0,2.0,42.0,0,1,15.42,9.66,1,544.7
1907,12,3,0,12.0,2,2,1,5,1,0,0,12.0,1.0,2,3.0,51.0,0,1,27.67,3.22,0,844.51
1908,8,0,1,2.0,0,0,0,7,1,1,0,11.0,0.0,3,4.0,68.0,0,1,26.76,4.83,0,823.59
1909,14,1,1,11.0,1,1,1,3,1,1,0,10.0,3.0,3,2.0,73.0,0,1,24.04,4.83,1,759.97
1910,14,1,1,13.0,1,1,2,8,1,0,0,8.0,2.0,1,1.0,86.0,1,1,24.04,3.22,1,759.97
1911,7,0,0,11.0,0,3,2,2,1,1,0,13.0,3.0,0,2.0,78.0,0,1,19.5,6.44,1,649.57
1912,10,0,1,1.0,1,0,2,8,1,0,0,11.0,1.0,3,1.0,71.0,1,1,23.59,4.83,1,749.28
1913,2,1,0,2.0,0,0,1,4,0,0,0,11.0,2.0,3,2.0,91.0,0,1,21.32,6.44,1,694.53
1914,2,1,0,10.0,1,3,2,2,1,0,0,11.0,2.0,3,1.0,77.0,0,1,22.68,0.0,1,727.5
1915,11,2,0,6.0,1,3,2,0,0,0,0,12.0,2.0,2,1.0,87.0,0,1,31.3,4.83,0,926.31
1916,2,1,1,2.0,2,2,3,2,1,0,0,11.0,2.0,0,2.0,86.0,0,1,30.84,6.44,0,916.08
1917,15,2,1,5.0,2,2,1,7,1,0,0,11.0,0.0,3,1.0,79.0,0,1,20.87,6.44,1,683.5
1918,9,0,1,11.0,0,1,1,0,1,1,0,12.0,0.0,3,2.0,51.0,0,1,18.14,3.22,1,615.28
1919,15,2,0,12.0,2,0,2,8,1,0,0,8.0,1.0,2,3.0,66.0,0,0,15.88,3.22,1,556.85
1920,9,0,0,3.0,0,3,3,3,1,0,0,13.0,2.0,2,1.0,78.0,0,1,40.37,3.22,0,1121.09
1921,3,1,0,9.0,0,0,3,8,0,1,0,12.0,0.0,1,1.0,96.0,0,1,27.22,4.83,0,834.19
1922,13,3,1,3.0,2,0,2,6,1,1,0,10.0,1.0,3,3.0,54.0,0,1,28.58,4.83,0,865.26
1923,1,2,0,4.0,2,3,2,6,0,0,0,14.0,1.0,2,2.0,62.0,0,1,30.39,4.83,0,906.04
1924,1,2,1,10.0,0,0,0,7,0,0,0,14.0,2.0,0,0.0,68.0,0,0,45.36,8.05,0,1223.5
1925,3,1,1,8.0,0,3,0,7,1,1,0,9.0,2.0,3,1.0,80.0,0,1,16.78,6.44,1,580.35
1926,12,0,0,12.0,0,3,2,3,1,0,0,11.0,1.0,3,1.0,77.0,0,1,23.13,6.44,1,738.29
1927,3,1,0,7.0,1,1,3,8,1,1,0,13.0,2.0,2,0.0,86.0,0,0,16.78,3.22,1,580.35
1928,4,2,0,4.0,2,2,0,7,0,0,0,13.0,1.0,1,2.0,61.0,0,1,22.68,3.22,1,727.5
1929,12,0,1,4.0,0,1,2,4,0,0,0,10.0,3.0,3,1.0,80.0,0,1,21.32,4.83,1,694.53
1930,7,0,0,11.0,0,0,2,5,1,1,0,9.0,2.0,3,2.0,46.0,0,1,17.69,4.83,1,603.8
1931,10,0,0,1.0,1,0,3,4,0,1,0,9.0,1.0,1,1.0,46.0,0,0,24.49,6.44,1,770.62
1932,2,1,0,8.0,2,1,0,7,0,0,0,12.0,1.0,3,2.0,70.0,0,1,26.76,3.22,0,823.59
1933,12,0,0,11.0,0,1,1,4,1,0,0,9.0,2.0,3,1.0,45.0,0,1,24.95,3.22,1,781.45
1934,0,1,0,2.0,2,0,3,2,1,0,0,11.0,3.0,3,0.0,40.0,0,0,19.05,3.22,1,638.29
1935,11,2,1,12.0,2,2,3,1,1,0,0,11.0,2.0,2,3.0,38.0,0,0,14.06,0.0,1,508.26
1936,15,2,0,6.0,2,2,3,1,1,1,0,9.0,2.0,3,1.0,66.0,0,0,22.68,1.61,1,727.5
1937,3,1,0,12.0,2,1,2,0,1,1,0,9.0,1.0,2,2.0,49.0,0,0,27.22,0.0,0,834.19
1938,15,2,1,13.0,1,0,3,2,1,1,0,13.0,1.0,3,0.0,61.0,0,0,23.59,6.44,1,749.28
1939,14,1,0,6.0,0,0,3,4,1,0,0,12.0,2.0,3,0.0,41.0,0,1,28.12,3.22,0,854.79
1940,4,2,1,13.0,0,3,2,7,0,1,0,11.0,0.0,3,4.0,54.0,0,1,35.83,3.22,0,1025.14
1941,9,0,0,12.0,2,0,3,7,0,0,0,13.0,2.0,0,2.0,72.0,0,0,16.33,4.83,1,568.64
1942,11,2,1,10.0,1,3,3,8,0,0,1,12.0,3.0,0,2.0,52.0,0,1,23.13,0.0,1,738.29
1943,15,2,1,9.0,2,1,1,0,1,1,0,11.0,2.0,3,3.0,85.0,0,0,19.5,0.0,1,649.57
1944,8,0,1,10.0,2,3,2,2,0,1,0,14.0,0.0,0,0.0,75.0,0,0,24.04,6.44,1,759.97
1945,11,2,1,2.0,1,0,3,7,1,0,0,12.0,1.0,1,0.0,60.0,0,1,22.68,1.61,1,727.5
1946,6,0,0,4.0,1,1,1,5,0,1,0,9.0,0.0,0,2.0,58.0,0,1,24.49,6.44,1,770.62
